ID,Actual Categry,Predicted Categry,Percent Confidence
609108.png,qaf_regular,qaf_regular,92.66
609134.png,qaf_regular,qaf_regular,87.54
609120.png,qaf_regular,qaf_regular,26.34
609083.png,qaf_regular,qaf_regular,49.57
609097.png,qaf_regular,qaf_regular,82.22
609068.png,qaf_regular,heh_regular,43.64
609040.png,qaf_regular,qaf_regular,80.8
609054.png,qaf_regular,qaf_regular,91.1
609055.png,qaf_regular,qaf_regular,97.99
609041.png,qaf_regular,qaf_regular,70.03
609069.png,qaf_regular,yaa_regular,49.37
609096.png,qaf_regular,feh_regular,77.97
609082.png,qaf_regular,heh_regular,48.01
609121.png,qaf_regular,feh_regular,47.65
609135.png,qaf_regular,yaa_regular,35.14
609109.png,qaf_regular,qaf_regular,37.18
609123.png,qaf_regular,qaf_regular,64.25
609137.png,qaf_regular,tah_regular,20.06
609094.png,qaf_regular,feh_regular,72.62
609080.png,qaf_regular,qaf_begin,41.15
609057.png,qaf_regular,feh_regular,78.05
609043.png,qaf_regular,feh_regular,56.44
609042.png,qaf_regular,qaf_regular,41.54
609056.png,qaf_regular,qaf_regular,75.05
609081.png,qaf_regular,qaf_regular,39.68
609095.png,qaf_regular,feh_regular,80.19
609136.png,qaf_regular,feh_regular,33.79
609122.png,qaf_regular,qaf_begin,52.22
602734.png,feh_begin,feh_regular,83.91
602720.png,feh_begin,qaf_middle,25.7
602708.png,feh_begin,feh_begin,76.42
602683.png,feh_begin,feh_begin,86.79
602697.png,feh_begin,feh_regular,84.47
602640.png,feh_begin,feh_begin,35.46
602654.png,feh_begin,feh_begin,48.74
602668.png,feh_begin,qaf_begin,54.11
602669.png,feh_begin,feh_begin,58.21
602655.png,feh_begin,feh_begin,69.88
602641.png,feh_begin,dal_regular,46.39
602696.png,feh_begin,ain_begin,70.28
602682.png,feh_begin,feh_begin,95.53
602709.png,feh_begin,feh_begin,69.0
602721.png,feh_begin,qaf_middle,36.98
602735.png,feh_begin,feh_regular,27.21
602723.png,feh_begin,qaf_begin,74.04
602737.png,feh_begin,feh_begin,75.14
602694.png,feh_begin,feh_begin,92.18
602680.png,feh_begin,feh_begin,82.45
602657.png,feh_begin,dal_regular,34.42
602643.png,feh_begin,meem_begin,62.37
602642.png,feh_begin,feh_begin,87.03
602656.png,feh_begin,feh_regular,48.0
602681.png,feh_begin,feh_begin,61.36
602695.png,feh_begin,qaf_begin,35.63
602736.png,feh_begin,feh_regular,70.0
602722.png,feh_begin,feh_begin,54.33
602726.png,feh_begin,feh_begin,48.85
602732.png,feh_begin,dal_regular,50.12
602691.png,feh_begin,feh_begin,91.39
602685.png,feh_begin,feh_begin,91.38
602652.png,feh_begin,dal_regular,91.88
602646.png,feh_begin,feh_begin,89.22
602647.png,feh_begin,yaa_begin,32.41
602653.png,feh_begin,jeem_begin,19.01
602684.png,feh_begin,qaf_begin,77.89
602690.png,feh_begin,feh_begin,72.72
602733.png,feh_begin,feh_begin,51.34
602727.png,feh_begin,feh_begin,96.27
602719.png,feh_begin,qaf_begin,56.31
602731.png,feh_begin,qaf_begin,48.22
602725.png,feh_begin,feh_begin,77.78
602686.png,feh_begin,tah_middle,60.09
602692.png,feh_begin,feh_begin,74.65
602679.png,feh_begin,feh_begin,94.96
602645.png,feh_begin,ain_begin,35.36
602651.png,feh_begin,feh_begin,55.05
602650.png,feh_begin,jeem_begin,35.18
602644.png,feh_begin,feh_begin,45.03
602678.png,feh_begin,feh_begin,96.09
602693.png,feh_begin,feh_begin,46.26
602687.png,feh_begin,jeem_begin,27.89
602724.png,feh_begin,qaf_begin,50.81
602730.png,feh_begin,feh_regular,77.51
602718.png,feh_begin,feh_begin,82.58
602794.png,feh_begin,beh_begin,24.26
602780.png,feh_begin,qaf_begin,57.91
602757.png,feh_begin,feh_begin,52.34
602743.png,feh_begin,feh_begin,64.56
602623.png,feh_begin,feh_begin,88.87
602637.png,feh_begin,qaf_begin,46.12
602636.png,feh_begin,feh_begin,40.18
602622.png,feh_begin,feh_begin,78.45
602742.png,feh_begin,feh_begin,61.22
602756.png,feh_begin,feh_begin,70.63
602781.png,feh_begin,feh_begin,40.71
602795.png,feh_begin,feh_begin,79.16
602783.png,feh_begin,feh_begin,44.36
602797.png,feh_begin,feh_begin,59.16
602740.png,feh_begin,kaf_begin,48.07
602754.png,feh_begin,dal_regular,61.99
602768.png,feh_begin,tah_middle,25.09
602634.png,feh_begin,feh_begin,30.02
602620.png,feh_begin,feh_begin,66.51
602608.png,feh_begin,feh_begin,87.42
602609.png,feh_begin,lam_begin,17.94
602621.png,feh_begin,feh_begin,82.99
602635.png,feh_begin,meem_begin,56.51
602769.png,feh_begin,tah_regular,47.66
602755.png,feh_begin,feh_end,40.45
602741.png,feh_begin,feh_begin,96.8
602796.png,feh_begin,dal_regular,25.51
602782.png,feh_begin,feh_begin,79.55
602786.png,feh_begin,dal_regular,66.9
602792.png,feh_begin,ain_begin,38.44
602779.png,feh_begin,ain_begin,55.04
602745.png,feh_begin,ain_begin,64.74
602751.png,feh_begin,feh_begin,98.09
602619.png,feh_begin,feh_begin,93.38
602631.png,feh_begin,beh_begin,32.28
602625.png,feh_begin,feh_begin,86.81
602624.png,feh_begin,feh_begin,86.27
602630.png,feh_begin,feh_begin,51.33
602618.png,feh_begin,feh_begin,79.4
602750.png,feh_begin,feh_begin,82.32
602744.png,feh_begin,meem_begin,28.75
602778.png,feh_begin,feh_begin,60.23
602793.png,feh_begin,feh_begin,50.98
602787.png,feh_begin,feh_begin,38.2
602791.png,feh_begin,feh_begin,66.41
602785.png,feh_begin,feh_begin,94.72
602752.png,feh_begin,feh_begin,71.92
602746.png,feh_begin,feh_begin,72.24
602626.png,feh_begin,feh_begin,55.3
602632.png,feh_begin,feh_begin,52.79
602633.png,feh_begin,beh_middle,73.84
602627.png,feh_begin,feh_begin,98.18
602800.png,feh_begin,qaf_begin,97.14
602747.png,feh_begin,feh_begin,38.49
602753.png,feh_begin,feh_begin,77.8
602784.png,feh_begin,feh_begin,95.37
602790.png,feh_begin,kaf_begin,54.58
602789.png,feh_begin,dal_regular,64.17
602776.png,feh_begin,dal_regular,52.79
602762.png,feh_begin,feh_begin,54.69
602602.png,feh_begin,feh_begin,93.51
602616.png,feh_begin,kaf_begin,45.03
602617.png,feh_begin,dal_regular,25.56
602603.png,feh_begin,feh_begin,31.25
602763.png,feh_begin,feh_begin,60.71
602777.png,feh_begin,heh_regular,35.02
602788.png,feh_begin,feh_begin,37.87
602761.png,feh_begin,feh_begin,71.67
602775.png,feh_begin,qaf_begin,44.38
602749.png,feh_begin,feh_begin,55.74
602615.png,feh_begin,feh_begin,43.27
602601.png,feh_begin,qaf_begin,30.52
602629.png,feh_begin,feh_begin,48.31
602628.png,feh_begin,feh_begin,83.12
602614.png,feh_begin,feh_begin,30.49
602748.png,feh_begin,feh_begin,66.24
602774.png,feh_begin,dal_regular,28.26
602760.png,feh_begin,meem_begin,66.19
602758.png,feh_begin,feh_begin,84.95
602764.png,feh_begin,feh_begin,79.14
602770.png,feh_begin,tah_regular,59.22
602638.png,feh_begin,dal_regular,44.4
602610.png,feh_begin,feh_begin,98.07
602604.png,feh_begin,noon_begin,57.57
602605.png,feh_begin,feh_begin,82.13
602611.png,feh_begin,feh_begin,80.23
602639.png,feh_begin,feh_begin,23.58
602771.png,feh_begin,feh_begin,69.92
602765.png,feh_begin,feh_begin,96.57
602759.png,feh_begin,qaf_begin,71.13
602798.png,feh_begin,feh_begin,90.82
602773.png,feh_begin,feh_begin,91.95
602767.png,feh_begin,feh_begin,77.34
602607.png,feh_begin,feh_begin,56.22
602613.png,feh_begin,feh_begin,37.24
602612.png,feh_begin,ain_begin,26.25
602606.png,feh_begin,feh_begin,64.28
602766.png,feh_begin,feh_begin,72.69
602772.png,feh_begin,dal_regular,23.04
602799.png,feh_begin,feh_begin,67.16
602715.png,feh_begin,feh_begin,54.3
602701.png,feh_begin,feh_regular,71.03
602729.png,feh_begin,qaf_begin,36.41
602661.png,feh_begin,feh_begin,94.4
602675.png,feh_begin,feh_begin,35.73
602649.png,feh_begin,feh_begin,41.62
602648.png,feh_begin,raa_regular,33.24
602674.png,feh_begin,feh_regular,47.59
602660.png,feh_begin,qaf_begin,65.83
602728.png,feh_begin,tah_regular,43.88
602700.png,feh_begin,feh_regular,63.09
602714.png,feh_begin,feh_begin,71.94
602702.png,feh_begin,beh_begin,35.06
602716.png,feh_begin,feh_begin,83.0
602689.png,feh_begin,feh_begin,47.71
602676.png,feh_begin,ain_begin,36.5
602662.png,feh_begin,feh_begin,55.1
602663.png,feh_begin,feh_begin,77.87
602677.png,feh_begin,feh_begin,45.25
602688.png,feh_begin,feh_begin,92.66
602717.png,feh_begin,dal_regular,87.25
602703.png,feh_begin,feh_begin,79.6
602707.png,feh_begin,qaf_begin,42.52
602713.png,feh_begin,feh_begin,78.81
602698.png,feh_begin,heh_begin,60.28
602673.png,feh_begin,feh_begin,94.56
602667.png,feh_begin,feh_begin,60.69
602666.png,feh_begin,feh_begin,71.76
602672.png,feh_begin,feh_begin,86.44
602699.png,feh_begin,feh_begin,67.46
602712.png,feh_begin,feh_begin,64.87
602706.png,feh_begin,waw_regular,60.26
602738.png,feh_begin,qaf_begin,58.73
602710.png,feh_begin,feh_begin,59.63
602704.png,feh_begin,noon_middle,53.71
602658.png,feh_begin,qaf_begin,57.94
602664.png,feh_begin,feh_begin,54.74
602670.png,feh_begin,feh_begin,84.0
602671.png,feh_begin,qaf_begin,74.75
602665.png,feh_begin,qaf_begin,33.24
602659.png,feh_begin,feh_begin,57.57
602705.png,feh_begin,raa_regular,34.48
602711.png,feh_begin,feh_begin,68.78
602739.png,feh_begin,feh_begin,71.19
604184.png,heh_regular,meem_regular,78.46
604190.png,heh_regular,heh_regular,55.54
604147.png,heh_regular,dal_regular,43.74
604153.png,heh_regular,heh_regular,54.93
604033.png,heh_regular,heh_regular,29.17
604027.png,heh_regular,heh_regular,53.54
604026.png,heh_regular,heh_regular,97.8
604032.png,heh_regular,heh_regular,86.71
604152.png,heh_regular,dal_regular,51.37
604146.png,heh_regular,heh_regular,49.87
604191.png,heh_regular,heh_regular,76.18
604185.png,heh_regular,heh_regular,60.05
604193.png,heh_regular,heh_regular,41.07
604187.png,heh_regular,qaf_regular,39.21
604150.png,heh_regular,heh_regular,81.18
604144.png,heh_regular,dal_regular,24.15
604178.png,heh_regular,heh_regular,69.75
604024.png,heh_regular,heh_regular,67.92
604030.png,heh_regular,heh_regular,56.63
604018.png,heh_regular,heh_regular,94.93
604019.png,heh_regular,heh_regular,92.02
604031.png,heh_regular,alif_hamza,36.85
604025.png,heh_regular,heh_regular,98.63
604179.png,heh_regular,tah_regular,41.17
604145.png,heh_regular,heh_regular,87.89
604151.png,heh_regular,heh_regular,89.28
604186.png,heh_regular,heh_regular,27.03
604192.png,heh_regular,dal_regular,46.02
604196.png,heh_regular,heh_regular,28.66
604182.png,heh_regular,heh_regular,31.93
604169.png,heh_regular,heh_regular,43.07
604155.png,heh_regular,dal_regular,46.84
604141.png,heh_regular,waw_regular,32.8
604009.png,heh_regular,yaa_begin,20.24
604021.png,heh_regular,heh_regular,28.3
604035.png,heh_regular,heh_regular,28.39
604034.png,heh_regular,heh_regular,98.45
604020.png,heh_regular,alif_regular,34.79
604008.png,heh_regular,yaa_regular,29.72
604140.png,heh_regular,heh_regular,50.25
604154.png,heh_regular,dal_regular,36.46
604168.png,heh_regular,ain_regular,41.21
604183.png,heh_regular,heh_regular,68.12
604197.png,heh_regular,heh_regular,78.79
604181.png,heh_regular,yaa_regular,72.06
604195.png,heh_regular,qaf_end,36.65
604142.png,heh_regular,heh_regular,38.67
604156.png,heh_regular,meem_begin,21.4
604036.png,heh_regular,jeem_middle,35.02
604022.png,heh_regular,dal_regular,47.74
604023.png,heh_regular,dal_regular,50.03
604037.png,heh_regular,heh_regular,34.31
604157.png,heh_regular,heh_regular,75.65
604143.png,heh_regular,heh_regular,36.12
604194.png,heh_regular,lam_end,51.05
604180.png,heh_regular,dal_regular,22.13
604124.png,heh_regular,heh_regular,74.66
604130.png,heh_regular,heh_regular,59.93
604118.png,heh_regular,heh_regular,78.34
604093.png,heh_regular,heh_regular,81.97
604087.png,heh_regular,kaf_middle,27.74
604050.png,heh_regular,heh_regular,87.94
604044.png,heh_regular,heh_regular,46.74
604078.png,heh_regular,waw_regular,23.3
604079.png,heh_regular,heh_regular,80.32
604045.png,heh_regular,heh_regular,30.32
604051.png,heh_regular,heh_regular,90.68
604086.png,heh_regular,heh_regular,49.24
604092.png,heh_regular,noon_regular,17.48
604119.png,heh_regular,heh_regular,74.33
604131.png,heh_regular,heh_regular,86.07
604125.png,heh_regular,heh_regular,45.0
604133.png,heh_regular,dal_regular,74.77
604127.png,heh_regular,heh_regular,43.23
604084.png,heh_regular,heh_regular,71.4
604090.png,heh_regular,jeem_regular,66.59
604047.png,heh_regular,waw_regular,29.83
604053.png,heh_regular,heh_regular,47.85
604052.png,heh_regular,heh_regular,52.18
604046.png,heh_regular,meem_regular,28.48
604091.png,heh_regular,heh_regular,58.17
604085.png,heh_regular,heh_regular,96.46
604126.png,heh_regular,heh_regular,46.52
604132.png,heh_regular,heh_regular,33.7
604136.png,heh_regular,heh_regular,21.06
604122.png,heh_regular,lam_alif,51.87
604081.png,heh_regular,jeem_regular,63.1
604095.png,heh_regular,jeem_regular,63.56
604042.png,heh_regular,heh_regular,64.22
604056.png,heh_regular,heh_regular,76.87
604057.png,heh_regular,heh_regular,37.68
604043.png,heh_regular,heh_regular,76.59
604094.png,heh_regular,tah_regular,47.88
604080.png,heh_regular,heh_regular,55.47
604123.png,heh_regular,heh_regular,35.47
604137.png,heh_regular,heh_regular,89.67
604109.png,heh_regular,heh_regular,40.46
604121.png,heh_regular,heh_regular,90.96
604135.png,heh_regular,heh_regular,71.08
604096.png,heh_regular,heh_regular,56.1
604082.png,heh_regular,meem_begin,24.99
604069.png,heh_regular,noon_regular,24.83
604055.png,heh_regular,heh_regular,87.27
604041.png,heh_regular,heh_regular,67.8
604040.png,heh_regular,meem_regular,29.1
604054.png,heh_regular,heh_regular,73.31
604068.png,heh_regular,heh_regular,46.3
604083.png,heh_regular,heh_regular,93.62
604097.png,heh_regular,heh_regular,31.55
604134.png,heh_regular,waw_regular,33.25
604120.png,heh_regular,heh_regular,79.98
604108.png,heh_regular,heh_end,39.56
604105.png,heh_regular,raa_regular,46.94
604111.png,heh_regular,heh_regular,53.99
604139.png,heh_regular,heh_regular,96.72
604071.png,heh_regular,heh_regular,53.43
604065.png,heh_regular,heh_regular,67.28
604059.png,heh_regular,heh_regular,64.78
604058.png,heh_regular,heh_regular,72.62
604064.png,heh_regular,ain_regular,23.24
604070.png,heh_regular,dal_regular,28.99
604138.png,heh_regular,heh_regular,36.81
604110.png,heh_regular,ain_begin,33.1
604104.png,heh_regular,dal_regular,31.4
604112.png,heh_regular,heh_regular,97.48
604106.png,heh_regular,heh_regular,77.34
604099.png,heh_regular,heh_regular,21.89
604066.png,heh_regular,heh_regular,48.34
604072.png,heh_regular,heh_regular,61.97
604073.png,heh_regular,heh_regular,34.08
604067.png,heh_regular,heh_regular,94.6
604098.png,heh_regular,lam_regular,28.01
604107.png,heh_regular,yaa_regular,29.25
604113.png,heh_regular,heh_regular,67.12
604117.png,heh_regular,heh_regular,83.09
604103.png,heh_regular,alif_hamza,59.12
604088.png,heh_regular,heh_regular,61.02
604063.png,heh_regular,jeem_regular,67.0
604077.png,heh_regular,heh_regular,87.29
604076.png,heh_regular,heh_regular,75.24
604062.png,heh_regular,heh_regular,75.75
604089.png,heh_regular,qaf_begin,17.4
604102.png,heh_regular,heh_regular,32.97
604116.png,heh_regular,heh_regular,63.01
604128.png,heh_regular,seen_regular,30.43
604100.png,heh_regular,heh_regular,97.88
604114.png,heh_regular,heh_regular,90.49
604048.png,heh_regular,heh_regular,51.37
604074.png,heh_regular,heh_regular,95.7
604060.png,heh_regular,heh_regular,88.95
604061.png,heh_regular,heh_regular,98.7
604075.png,heh_regular,heh_regular,35.4
604049.png,heh_regular,heh_regular,96.19
604115.png,heh_regular,heh_regular,77.79
604101.png,heh_regular,heh_regular,67.75
604129.png,heh_regular,heh_regular,82.68
604199.png,heh_regular,kaf_regular,61.66
604166.png,heh_regular,heh_regular,92.73
604172.png,heh_regular,lam_regular,33.73
604012.png,heh_regular,heh_regular,86.1
604006.png,heh_regular,dal_regular,39.77
604007.png,heh_regular,heh_regular,63.65
604013.png,heh_regular,dal_regular,49.38
604173.png,heh_regular,heh_regular,85.04
604167.png,heh_regular,dal_regular,32.45
604198.png,heh_regular,heh_regular,36.0
604171.png,heh_regular,heh_regular,60.09
604165.png,heh_regular,heh_regular,73.2
604159.png,heh_regular,meem_regular,33.87
604005.png,heh_regular,heh_regular,88.73
604011.png,heh_regular,heh_regular,81.36
604039.png,heh_regular,heh_regular,65.05
604038.png,heh_regular,heh_regular,60.7
604010.png,heh_regular,heh_regular,84.72
604004.png,heh_regular,heh_regular,40.65
604158.png,heh_regular,heh_regular,79.21
604164.png,heh_regular,heh_regular,86.56
604170.png,heh_regular,heh_regular,66.7
604148.png,heh_regular,heh_regular,48.59
604174.png,heh_regular,heh_regular,42.92
604160.png,heh_regular,heh_regular,95.61
604028.png,heh_regular,jeem_regular,75.36
604014.png,heh_regular,waw_regular,39.13
604015.png,heh_regular,kaf_middle,42.6
604001.png,heh_regular,heh_regular,35.02
604029.png,heh_regular,waw_regular,68.47
604161.png,heh_regular,heh_regular,94.75
604175.png,heh_regular,meem_end,14.2
604149.png,heh_regular,heh_regular,67.27
604188.png,heh_regular,heh_regular,78.91
604163.png,heh_regular,heh_regular,85.36
604177.png,heh_regular,heh_regular,83.78
604017.png,heh_regular,heh_regular,76.33
604003.png,heh_regular,heh_regular,40.58
604200.png,heh_regular,heh_regular,72.73
604002.png,heh_regular,heh_regular,59.22
604016.png,heh_regular,kaf_middle,41.17
604176.png,heh_regular,heh_regular,84.1
604162.png,heh_regular,heh_regular,41.24
604189.png,heh_regular,heh_regular,47.41
612527.png,yaa_end,yaa_end,91.27
612533.png,yaa_end,yaa_end,96.94
612490.png,yaa_end,jeem_end,25.29
612484.png,yaa_end,yaa_end,99.87
612453.png,yaa_end,yaa_end,97.14
612447.png,yaa_end,yaa_end,94.62
612446.png,yaa_end,yaa_end,83.34
612452.png,yaa_end,yaa_end,88.11
612485.png,yaa_end,sad_regular,19.3
612491.png,yaa_end,seen_end,49.91
612532.png,yaa_end,yaa_end,99.76
612526.png,yaa_end,yaa_end,96.21
612530.png,yaa_end,yaa_end,49.4
612524.png,yaa_end,yaa_end,58.5
612518.png,yaa_end,yaa_end,47.38
612487.png,yaa_end,yaa_end,41.37
612493.png,yaa_end,yaa_end,93.66
612444.png,yaa_end,yaa_end,85.04
612450.png,yaa_end,yaa_regular,45.82
612478.png,yaa_end,yaa_end,91.79
612479.png,yaa_end,lam_end,40.02
612451.png,yaa_end,yaa_end,93.35
612445.png,yaa_end,yaa_end,99.15
612492.png,yaa_end,meem_middle,28.6
612486.png,yaa_end,yaa_end,51.61
612519.png,yaa_end,yaa_end,30.13
612525.png,yaa_end,yaa_end,55.41
612531.png,yaa_end,yaa_end,96.51
612509.png,yaa_end,yaa_end,20.36
612535.png,yaa_end,yaa_end,93.29
612521.png,yaa_end,noon_end,32.26
612482.png,yaa_end,yaa_end,91.21
612496.png,yaa_end,yaa_end,97.6
612469.png,yaa_end,yaa_end,97.1
612441.png,yaa_end,yaa_end,96.28
612455.png,yaa_end,yaa_end,68.32
612454.png,yaa_end,yaa_end,95.24
612440.png,yaa_end,yaa_end,25.79
612468.png,yaa_end,yaa_end,81.62
612497.png,yaa_end,yaa_regular,92.64
612483.png,yaa_end,yaa_end,89.77
612520.png,yaa_end,yaa_end,52.85
612534.png,yaa_end,yaa_end,88.74
612508.png,yaa_end,noon_end,66.2
612522.png,yaa_end,yaa_end,66.65
612536.png,yaa_end,jeem_middle,56.54
612495.png,yaa_end,yaa_regular,77.89
612481.png,yaa_end,yaa_end,96.8
612456.png,yaa_end,yaa_end,99.29
612442.png,yaa_end,yaa_end,90.74
612443.png,yaa_end,yaa_end,87.38
612457.png,yaa_end,yaa_end,90.62
612480.png,yaa_end,yaa_end,99.96
612494.png,yaa_end,yaa_regular,60.16
612537.png,yaa_end,yaa_end,97.79
612523.png,yaa_end,yaa_end,62.32
612587.png,yaa_end,yaa_regular,81.83
612593.png,yaa_end,jeem_regular,30.14
612544.png,yaa_end,yaa_end,95.83
612550.png,yaa_end,yaa_end,29.58
612578.png,yaa_end,yaa_regular,63.75
612430.png,yaa_end,yaa_end,99.19
612424.png,yaa_end,yaa_end,62.74
612418.png,yaa_end,yaa_end,99.83
612419.png,yaa_end,yaa_end,91.56
612425.png,yaa_end,yaa_end,69.88
612431.png,yaa_end,yaa_end,93.27
612579.png,yaa_end,yaa_regular,96.45
612551.png,yaa_end,yaa_end,47.58
612545.png,yaa_end,meem_end,52.01
612592.png,yaa_end,jeem_begin,75.35
612586.png,yaa_end,yaa_end,84.16
612590.png,yaa_end,yaa_end,79.21
612584.png,yaa_end,yaa_end,97.8
612553.png,yaa_end,yaa_end,96.13
612547.png,yaa_end,yaa_end,58.76
612427.png,yaa_end,yaa_end,99.87
612433.png,yaa_end,yaa_end,97.64
612432.png,yaa_end,meem_end,48.78
612426.png,yaa_end,yaa_end,94.36
612546.png,yaa_end,yaa_end,57.81
612552.png,yaa_end,qaf_end,55.64
612585.png,yaa_end,yaa_end,96.22
612591.png,yaa_end,yaa_middle,71.51
612595.png,yaa_end,beh_end,31.5
612581.png,yaa_end,yaa_end,99.81
612556.png,yaa_end,yaa_end,91.96
612542.png,yaa_end,yaa_end,89.5
612422.png,yaa_end,yaa_end,45.01
612436.png,yaa_end,yaa_end,97.9
612437.png,yaa_end,yaa_end,92.17
612423.png,yaa_end,yaa_end,99.88
612543.png,yaa_end,waw_end,23.4
612557.png,yaa_end,yaa_end,86.12
612580.png,yaa_end,yaa_end,96.41
612594.png,yaa_end,yaa_end,31.27
612582.png,yaa_end,yaa_end,89.92
612596.png,yaa_end,yaa_end,99.92
612569.png,yaa_end,yaa_end,98.97
612541.png,yaa_end,yaa_end,85.82
612555.png,yaa_end,yaa_regular,46.51
612409.png,yaa_end,waw_end,36.41
612435.png,yaa_end,yaa_end,94.51
612421.png,yaa_end,yaa_end,99.35
612420.png,yaa_end,yaa_end,99.82
612434.png,yaa_end,yaa_end,73.42
612408.png,yaa_end,yaa_end,99.87
612554.png,yaa_end,yaa_end,85.56
612540.png,yaa_end,yaa_end,96.18
612568.png,yaa_end,yaa_end,98.35
612597.png,yaa_end,yaa_end,99.87
612583.png,yaa_end,yaa_end,94.02
612565.png,yaa_end,yaa_end,94.08
612571.png,yaa_end,yaa_regular,57.96
612559.png,yaa_end,yaa_end,90.93
612411.png,yaa_end,ain_end,46.22
612405.png,yaa_end,yaa_end,93.96
612439.png,yaa_end,sad_end,45.69
612438.png,yaa_end,seen_end,44.61
612404.png,yaa_end,yaa_regular,84.93
612410.png,yaa_end,yaa_end,72.75
612558.png,yaa_end,yaa_end,99.29
612570.png,yaa_end,yaa_regular,60.63
612564.png,yaa_end,yaa_end,99.28
612599.png,yaa_end,seen_end,25.29
612572.png,yaa_end,raa_end,51.51
612566.png,yaa_end,yaa_end,75.93
612406.png,yaa_end,yaa_end,51.41
612412.png,yaa_end,meem_end,59.87
612413.png,yaa_end,yaa_end,72.67
612407.png,yaa_end,yaa_end,73.72
612567.png,yaa_end,yaa_end,95.48
612573.png,yaa_end,yaa_end,93.63
612598.png,yaa_end,yaa_end,75.54
612588.png,yaa_end,yaa_end,95.01
612577.png,yaa_end,yaa_regular,88.71
612563.png,yaa_end,yaa_end,91.03
612403.png,yaa_end,yaa_end,91.89
612417.png,yaa_end,yaa_end,98.05
612416.png,yaa_end,yaa_end,97.59
612402.png,yaa_end,seen_regular,27.59
612600.png,yaa_end,yaa_end,33.7
612562.png,yaa_end,raa_end,81.92
612576.png,yaa_end,yaa_regular,23.98
612589.png,yaa_end,yaa_end,99.45
612548.png,yaa_end,yaa_end,31.96
612560.png,yaa_end,yaa_end,94.32
612574.png,yaa_end,yaa_end,48.33
612428.png,yaa_end,yaa_end,90.19
612414.png,yaa_end,yaa_regular,47.09
612401.png,yaa_end,yaa_end,99.66
612415.png,yaa_end,yaa_regular,84.79
612429.png,yaa_end,yaa_end,35.88
612575.png,yaa_end,yaa_end,80.43
612561.png,yaa_end,seen_end,38.65
612549.png,yaa_end,waw_end,38.5
612506.png,yaa_end,yaa_end,93.06
612512.png,yaa_end,lam_end,29.42
612499.png,yaa_end,yaa_end,94.89
612472.png,yaa_end,yaa_end,95.23
612466.png,yaa_end,yaa_end,65.62
612467.png,yaa_end,yaa_end,63.2
612473.png,yaa_end,yaa_end,51.26
612498.png,yaa_end,yaa_end,88.1
612513.png,yaa_end,yaa_end,99.82
612507.png,yaa_end,yaa_middle,28.58
612511.png,yaa_end,seen_end,58.82
612505.png,yaa_end,noon_end,57.3
612539.png,yaa_end,yaa_end,98.92
612465.png,yaa_end,yaa_end,54.9
612471.png,yaa_end,yaa_end,99.55
612459.png,yaa_end,yaa_regular,65.82
612458.png,yaa_end,yaa_end,99.87
612470.png,yaa_end,yaa_end,23.03
612464.png,yaa_end,yaa_end,67.75
612538.png,yaa_end,yaa_end,87.88
612504.png,yaa_end,yaa_end,89.24
612510.png,yaa_end,yaa_end,58.14
612528.png,yaa_end,yaa_end,92.78
612514.png,yaa_end,ain_regular,34.54
612500.png,yaa_end,yaa_end,65.2
612448.png,yaa_end,yaa_end,81.93
612460.png,yaa_end,yaa_end,83.1
612474.png,yaa_end,yaa_end,53.36
612475.png,yaa_end,yaa_regular,97.62
612461.png,yaa_end,yaa_regular,73.67
612449.png,yaa_end,yaa_end,81.76
612501.png,yaa_end,yaa_end,53.43
612515.png,yaa_end,yaa_end,30.26
612529.png,yaa_end,raa_end,61.19
612503.png,yaa_end,yaa_end,98.69
612517.png,yaa_end,waw_end,50.7
612488.png,yaa_end,yaa_end,92.93
612477.png,yaa_end,yaa_end,95.43
612463.png,yaa_end,yaa_end,88.14
612462.png,yaa_end,yaa_end,89.86
612476.png,yaa_end,yaa_regular,78.79
612489.png,yaa_end,yaa_end,80.78
612516.png,yaa_end,yaa_end,75.42
612502.png,yaa_end,yaa_end,98.74
607499.png,meem_regular,meem_regular,86.45
607472.png,meem_regular,meem_regular,93.51
607466.png,meem_regular,meem_regular,87.34
607506.png,meem_regular,meem_regular,89.21
607512.png,meem_regular,meem_regular,85.7
607513.png,meem_regular,raa_end,85.51
607507.png,meem_regular,meem_regular,80.83
607467.png,meem_regular,meem_regular,98.19
607473.png,meem_regular,meem_regular,98.24
607498.png,meem_regular,meem_regular,98.29
607459.png,meem_regular,meem_regular,61.8
607465.png,meem_regular,meem_regular,83.71
607471.png,meem_regular,meem_regular,72.32
607539.png,meem_regular,meem_regular,96.78
607511.png,meem_regular,meem_regular,80.39
607505.png,meem_regular,meem_regular,78.0
607504.png,meem_regular,meem_regular,93.25
607510.png,meem_regular,meem_regular,85.37
607538.png,meem_regular,meem_regular,83.21
607470.png,meem_regular,meem_regular,94.56
607464.png,meem_regular,meem_regular,54.39
607458.png,meem_regular,meem_regular,99.76
607460.png,meem_regular,alif_hamza,92.91
607474.png,meem_regular,meem_regular,92.23
607448.png,meem_regular,meem_regular,44.42
607514.png,meem_regular,meem_regular,86.22
607500.png,meem_regular,meem_regular,99.78
607528.png,meem_regular,meem_regular,73.68
607529.png,meem_regular,meem_regular,87.19
607501.png,meem_regular,meem_regular,94.01
607515.png,meem_regular,meem_regular,99.21
607449.png,meem_regular,meem_regular,53.23
607475.png,meem_regular,meem_regular,80.44
